tx_ref,post_date_time,tx_amt,tx_payee,tx_payee_acc,tx_payee_name,tx_payee_acc_bal,tx_payee_email,tx_payee_facebook_id,tx_payee_twitter_id,tx_payee_cust_identity,tx_payee_cust_contact,tx_payee_address,tx_payee_city,tx_payee_state,tx_payee_postcode,tx_ben,tx_ben_acc,tx_ben_name,tx_ben_acc_bal,tx_ben_email,tx_ben_facebook_id,tx_ben_twitter_id,tx_ben_cust_identity,tx_ben_cust_contact,tx_ben_address,tx_ben_city,tx_ben_state,tx_ben_postcode,tx_remark,doc_ref,level,watch_name,watch_label,alert_score
TX2020030919580000447420,20200309195854,8926.23,41346,10000002285,Leisa Ramey,48762.17,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,50260,10000021560,Jaclyn Johnson,-74580.86000000003,JaclynJohnson@abc.com,JaclynJohnson42,@JaclynJohnson,804429,642118062,1744 Shoreham Drive ,Montgomery,Alabama,36106,Leisa Ramey to Jaclyn Johnson,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000448700,20200309195854,8412.68,41346,10000002285,Leisa Ramey,57174.85,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,96058,10000023933,Alan Kevan,90547.29999999992,AlanKevan@abc.com,AlanKevan96,@AlanKevan,831103,655229598,1709 Queensbury Road ,Moore,Oklahoma,73160,Leisa Ramey to Alan Kevan,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000459851,20200309195854,314.34,41346,10000002286,Leisa Ramey,-937.7099999999831,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,94965,10000021665,Leigh Clark,-64279.10999999997,LeighClark@abc.com,LeighClark48,@LeighClark,850420,612006440,8506 West 54th Avenue #205,Arvada,Colorado,80002,Leisa Ramey to Leigh Clark,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000466523,20200309195854,5627.98,41346,10000002286,Leisa Ramey,-6083.589999999982,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,15602,10000000700,Christopher Hearnsberger,-108605.1,ChristopherHearnsberger@abc.com,ChristopherHearnsberger22,@ChristopherHearnsberger,857888,631641596,19 Katama Way ,Pooler,Georgia,31322,Leisa Ramey to Christopher Hearnsberger,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000477411,20200309195854,4321.64,41346,10000002285,Leisa Ramey,61496.49,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,65222,10000023756,Manuel Pettus,-70712.41000000003,ManuelPettus@abc.com,ManuelPettus78,@ManuelPettus,899868,678147113,110 Central Junction Boulevard A,Savannah,Georgia,31405,Leisa Ramey to Manuel Pettus,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000500372,20200309195854,2953.63,41346,10000002286,Leisa Ramey,-3129.9599999999823,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,42869,10000024108,Mindy Waters,122681.19,MindyWaters@abc.com,MindyWaters77,@MindyWaters,829734,689663338,527 Birch Mountain Road ,Manchester,Connecticut,6040,Leisa Ramey to Mindy Waters,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000502929,20200309195854,8025.37,41346,10000002286,Leisa Ramey,4895.410000000018,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,28236,10000005022,Patricia Reeve,149235.30000000002,PatriciaReeve@abc.com,PatriciaReeve93,@PatriciaReeve,887340,636195426,5116 Feys Court ,Louisville,Kentucky,40216,Leisa Ramey to Patricia Reeve,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000523011,20200309195854,288.95,41346,10000002285,Leisa Ramey,57111.28999999999,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,11657,10000008907,Jeffrey Martins,19991.150000000016,JeffreyMartins@abc.com,JeffreyMartins55,@JeffreyMartins,850545,697225779,12371 Atlanta Highway ,Montgomery,Alabama,36117,Leisa Ramey to Jeffrey Martins,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000530970,20200309195854,5220.86,41346,10000002286,Leisa Ramey,4779.320000000018,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,92910,10000023031,Joseph Clemens,62097.23000000001,JosephClemens@abc.com,JosephClemens97,@JosephClemens,880787,633391103,323 Randolph Street ,Montgomery,Alabama,36104,Leisa Ramey to Joseph Clemens,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000531169,20200309195854,2161.64,41346,10000002286,Leisa Ramey,6940.960000000017,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,40968,10000019304,Danielle Nelson,-64103.73000000005,DanielleNelson@abc.com,DanielleNelson87,@DanielleNelson,805278,679308466,7401 North 61st Drive ,Glendale,Arizona,85301,Leisa Ramey to Danielle Nelson,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000535131,20200309195854,2466.01,41346,10000002286,Leisa Ramey,9406.970000000018,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,31597,10000012636,Tia Mark,-21945.590000000004,TiaMark@abc.com,TiaMark36,@TiaMark,825872,647598857,2811 Mechanics Avenue ,Savannah,Georgia,31404,Leisa Ramey to Tia Mark,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000538857,20200309195854,1644.62,41346,10000002285,Leisa Ramey,58755.91,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,24105,10000015290,Mary Fuller,6883.6400000000085,MaryFuller@abc.com,MaryFuller34,@MaryFuller,874460,640721622,1056 Cayer Drive ,Glen Burnie,Maryland,21061,Leisa Ramey to Mary Fuller,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000560705,20200309195854,1905.23,41346,10000002285,Leisa Ramey,52621.77,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,37739,10000014093,Richard Chan,-50194.98,RichardChan@abc.com,RichardChan42,@RichardChan,815507,670771218,8202 Dudley Way ,Arvada,Colorado,80005,Leisa Ramey to Richard Chan,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000567588,20200309195854,5420.68,41346,10000002285,Leisa Ramey,49306.43,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,51829,10000000559,Mary Palazzi,52327.32000000001,MaryPalazzi@abc.com,MaryPalazzi29,@MaryPalazzi,898089,645530721,2817 3rd Street ,Thunderbolt,Georgia,31404,Leisa Ramey to Mary Palazzi,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000582959,20200309195854,828.29,41346,10000002286,Leisa Ramey,10235.260000000017,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,17844,10000021768,Stanley Osgood,44769.66999999997,StanleyOsgood@abc.com,StanleyOsgood41,@StanleyOsgood,871310,658596845,7 Vantine Avenue ,Alburgh,Vermont,5440,Leisa Ramey to Stanley Osgood,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000619514,20200309195854,5842.29,41346,10000002286,Leisa Ramey,6645.510000000016,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,19028,10000022700,Thomas Yentsch,-136036.88999999998,ThomasYentsch@abc.com,ThomasYentsch47,@ThomasYentsch,814491,611885797,6611 5th Street Northwest ,Washington,Dist. of Columbia,20012,Leisa Ramey to Thomas Yentsch,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000637029,20200309195854,5547.6,41346,10000002286,Leisa Ramey,6260.2100000000155,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,93745,10000009406,Franklin Pavao,83275.76999999992,FranklinPavao@abc.com,FranklinPavao79,@FranklinPavao,886527,638030309,210 Beachcomber Drive ,Pismo Beach,California,93449,Leisa Ramey to Franklin Pavao,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000661028,20200309195854,4115.05,41346,10000002286,Leisa Ramey,3157.320000000016,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,41954,10000023663,Debra Shock,-157034.59999999998,DebraShock@abc.com,DebraShock3,@DebraShock,820066,601720452,715 36.1 Road ,Palisade,Colorado,81526,Leisa Ramey to Debra Shock,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000666762,20200309195854,2227.53,41346,10000002285,Leisa Ramey,38964.42000000001,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,49359,10000004672,Robert Mcdougall,-5176.650000000003,RobertMcdougall@abc.com,RobertMcdougall34,@RobertMcdougall,876604,697350445,350 Woodbine Road ,Shelburne,Vermont,5482,Leisa Ramey to Robert Mcdougall,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000694088,20200309195854,3517.15,41346,10000002285,Leisa Ramey,29310.66000000001,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,97386,10000014772,Dawn Everhart,82485.62,DawnEverhart@abc.com,DawnEverhart3,@DawnEverhart,881622,696948209,320 Northwest 22nd Street ,Oklahoma City,Oklahoma,73103,Leisa Ramey to Dawn Everhart,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000700842,20200309195854,6682.88,41346,10000002286,Leisa Ramey,-9721.789999999985,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,53594,10000014761,Michael Dawkins,43088.38,MichaelDawkins@abc.com,MichaelDawkins47,@MichaelDawkins,855552,608184205,22618 South Figueroa Street #22,Carson,California,90745,Leisa Ramey to Michael Dawkins,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000720888,20200309195854,8952.12,41346,10000002285,Leisa Ramey,28313.440000000013,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,62635,10000006483,Myrtle Savoy,-23346.330000000016,MyrtleSavoy@abc.com,MyrtleSavoy68,@MyrtleSavoy,876488,654506439,27 Church Street ,Manchester,Connecticut,6040,Leisa Ramey to Myrtle Savoy,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000728541,20200309195854,1820.53,41346,10000002286,Leisa Ramey,-17952.669999999987,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,69068,10000020751,Emery Burton,-10844.769999999991,EmeryBurton@abc.com,EmeryBurton2,@EmeryBurton,850881,698799657,3901 West End Avenue #902,Nashville,Tennessee,37205,Leisa Ramey to Emery Burton,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000754354,20200309195854,2011.92,41346,10000002285,Leisa Ramey,28134.88000000001,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,26457,10000022747,Christopher Lytch,-8493.890000000003,ChristopherLytch@abc.com,ChristopherLytch8,@ChristopherLytch,862943,617320127,5 Irving Street ,Easthampton,Massachusetts,1027,Leisa Ramey to Christopher Lytch,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000812350,20200309195854,8115.02,41346,10000002285,Leisa Ramey,3647.900000000013,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,53740,10000004510,Raymond Randolph,59265.34000000001,RaymondRandolph@abc.com,RaymondRandolph88,@RaymondRandolph,880742,682599797,12403 Deerfield Road ,Savannah,Georgia,31419,Leisa Ramey to Raymond Randolph,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000815258,20200309195854,2866.73,41346,10000002286,Leisa Ramey,-37853.69999999998,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,34767,10000002765,Tamra Graham,26701.77000000001,TamraGraham@abc.com,TamraGraham8,@TamraGraham,810780,645990639,1209 Parker Street ,Berkeley,California,94702,Leisa Ramey to Tamra Graham,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000823821,20200309195854,2526.52,41346,10000002286,Leisa Ramey,-43783.48999999998,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,83186,10000024341,Annie Shirley,-71325.18999999999,AnnieShirley@abc.com,AnnieShirley70,@AnnieShirley,828583,609243047,1819 14th Avenue ,Nashville,Tennessee,37208,Leisa Ramey to Annie Shirley,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000830929,20200309195854,6382.2,41346,10000002285,Leisa Ramey,10030.100000000013,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,35232,10000009761,Anna Griffin,-18763.67999999999,AnnaGriffin@abc.com,AnnaGriffin24,@AnnaGriffin,894620,616123314,5603 Dune Creek Trail ,Panama City,Florida,32404,Leisa Ramey to Anna Griffin,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000832904,20200309195854,2010.66,41346,10000002286,Leisa Ramey,-44665.81999999999,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,38463,10000010759,Carrie Guarini,-93029.09,CarrieGuarini@abc.com,CarrieGuarini4,@CarrieGuarini,805540,673802250,6407 West Monte Cristo Avenue ,Glendale,Arizona,85306,Leisa Ramey to Carrie Guarini,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000856160,20200309195854,1132.08,41346,10000002286,Leisa Ramey,-47016.47999999998,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,48946,10000012220,Andrew Williamson,89192.71000000002,AndrewWilliamson@abc.com,AndrewWilliamson78,@AndrewWilliamson,839769,630199968,416 Ridge Street Northwest ,Washington,Dist. of Columbia,20001,Leisa Ramey to Andrew Williamson,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000857501,20200309195854,4332.06,41346,10000002286,Leisa Ramey,-42684.419999999984,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,84283,10000001045,Elijah Gilcrease,-132820.59000000005,ElijahGilcrease@abc.com,ElijahGilcrease59,@ElijahGilcrease,886528,688951159,3483 Canyon Creek Drive ,San Jose,California,95132,Leisa Ramey to Elijah Gilcrease,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000870815,20200309195854,1110.48,41346,10000002286,Leisa Ramey,-51165.69999999998,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,49677,10000013016,Marvin Chan,34916.29,MarvinChan@abc.com,MarvinChan19,@MarvinChan,889220,686771906,62 Prospect Avenue #1,Quincy,Massachusetts,2170,Leisa Ramey to Marvin Chan,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000893133,20200309195854,8839.81,41346,10000002285,Leisa Ramey,12008.730000000014,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,83049,10000006729,Richard Kendrick,51210.42000000001,RichardKendrick@abc.com,RichardKendrick54,@RichardKendrick,851730,623019317,654 Laurette Place ,Hayward,California,94544,Leisa Ramey to Richard Kendrick,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000900764,20200309195854,4119.73,41346,10000002286,Leisa Ramey,-53766.29999999999,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,30220,10000001596,Lester Bogart,-37006.779999999984,LesterBogart@abc.com,LesterBogart74,@LesterBogart,824063,614137998,38 Milford Street ,Medway,Massachusetts,2053,Leisa Ramey to Lester Bogart,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000905095,20200309195854,5416.82,41346,10000002285,Leisa Ramey,17425.550000000014,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,11097,10000008771,Nancy Kidd,4641.520000000004,NancyKidd@abc.com,NancyKidd81,@NancyKidd,882996,630279364,257 Broadway ,Lynn,Massachusetts,1904,Leisa Ramey to Nancy Kidd,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000912260,20200309195854,3035.56,41346,10000002286,Leisa Ramey,-52094.40999999999,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,71683,10000004627,Thomas Fletcher,71411.42000000004,ThomasFletcher@abc.com,ThomasFletcher35,@ThomasFletcher,817437,683011261,1333 Kenyon Street Northwest ,Washington,Dist. of Columbia,20010,Leisa Ramey to Thomas Fletcher,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000942535,20200309195854,2900.23,41346,10000002285,Leisa Ramey,12818.410000000014,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,51570,10000012674,Elizabeth Guerrero,-25424.64,ElizabethGuerrero@abc.com,ElizabethGuerrero52,@ElizabethGuerrero,808248,659301501,196 Ruth Street ,Farmington,Arkansas,72730,Leisa Ramey to Elizabeth Guerrero,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000943135,20200309195854,3938.28,41346,10000002285,Leisa Ramey,16756.690000000013,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,22828,10000010688,Odessa Foster,88262.44000000002,OdessaFoster@abc.com,OdessaFoster66,@OdessaFoster,823621,603748906,3553 Brandywine Street Northwest ,Washington,Dist. of Columbia,20008,Leisa Ramey to Odessa Foster,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000952709,20200309195854,3826.77,41346,10000002285,Leisa Ramey,20583.460000000014,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,93474,10000024405,Roger Taylor,-169313.15,RogerTaylor@abc.com,RogerTaylor88,@RogerTaylor,839040,695433263,3219 Lakeshore Drive ,Nashville,Tennessee,37138,Leisa Ramey to Roger Taylor,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000953139,20200309195854,6619.52,41346,10000002285,Leisa Ramey,27202.98000000001,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,30272,10000007972,Edward Dougher,-61412.37999999998,EdwardDougher@abc.com,EdwardDougher22,@EdwardDougher,899632,662349722,1139 Addison Street #R 1,Berkeley,California,94702,Leisa Ramey to Edward Dougher,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
TX2020030919580000974916,20200309195854,380.11,41346,10000002285,Leisa Ramey,27583.09000000001,LeisaRamey@abc.com,LeisaRamey44,@LeisaRamey,880134,601478536,7529 Perryman Court ,,Maryland,21226,48034,10000001747,Cindy Heras,77496.34000000001,CindyHeras@abc.com,CindyHeras18,@CindyHeras,877106,686006363,416 McIver Street ,Nashville,Tennessee,37211,Leisa Ramey to Cindy Heras,https://ew.com/books/ronan-farrow-dylan-farrow-criticize-woody-allen-memoir-publisher/,0.1,Leisa Ramey,PERSON,1.0
